,Channel Title,Channel Username,ID,Message,Date,Media Path
2637,Dubai in Addis,@dubaiinaddis1,28625,"5 ፍሬ 100% ኮተን ኮፍያ
1000 ብር
0913870090

@KiDu_W",2024-04-08 09:33:05+00:00,photos\@dubaiinaddis1_28625.jpg
2638,Dubai in Addis,@dubaiinaddis1,28624,"5 ፍሬ 100% ኮተን ኮፍያ
1000 ብር
0913870090

@KiDu_W",2024-04-08 09:31:21+00:00,photos\@dubaiinaddis1_28624.jpg
2639,Dubai in Addis,@dubaiinaddis1,28623,"ኳሊቲ የልጆች  ብርድ ልብስ
1700 ብር
0913870090

@KiDu_W",2024-04-07 05:35:04+00:00,photos\@dubaiinaddis1_28623.jpg
2641,Dubai in Addis,@dubaiinaddis1,28621,"2ፍሬ ቢብስ( የለሀጭ)
300 ብር 
0913870090

@KiDu_W",2024-04-06 06:06:48+00:00,photos\@dubaiinaddis1_28621.jpg
2643,Dubai in Addis,@dubaiinaddis1,28619,"ፍላኔል( የአራስ ልጆች መቀበያ)
4 ፍሬ ( 1 እሽግ)
1000 ብር 
0913870090

@KiDu_W",2024-04-05 13:44:28+00:00,photos\@dubaiinaddis1_28619.jpg
2644,Dubai in Addis,@dubaiinaddis1,28618,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-04-05 13:41:09+00:00,photos\@dubaiinaddis1_28618.jpg
2645,Dubai in Addis,@dubaiinaddis1,28617,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-04-05 13:40:31+00:00,photos\@dubaiinaddis1_28617.jpg
2646,Dubai in Addis,@dubaiinaddis1,28616,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-04-05 13:40:20+00:00,photos\@dubaiinaddis1_28616.jpg
2647,Dubai in Addis,@dubaiinaddis1,28615,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-04-05 13:40:01+00:00,photos\@dubaiinaddis1_28615.jpg
2648,Dubai in Addis,@dubaiinaddis1,28614,"3 ፍሬ  ጀምሱት
New born, ከ 0-3 እና ከ3-6 ወር ሳይዝ በአንድ ላይ

2200 ብር

0913870090

@KiDu_W",2024-04-04 11:45:54+00:00,photos\@dubaiinaddis1_28614.jpg
2649,Dubai in Addis,@dubaiinaddis1,28613,"3 ፍሬ  ጀምሱት
New born, ከ 0-3 እና ከ3-6 ወር ሳይዝ በአንድ ላይ

2200 ብር

0913870090

@KiDu_W",2024-04-04 11:45:36+00:00,photos\@dubaiinaddis1_28613.jpg
2651,Dubai in Addis,@dubaiinaddis1,28611,"Portable Health Care Kit
    Designed For Newborn Babies

 13 pieces of baby care set, stored in a bag  for easy storage & organizing

Simple, convenient and easy to use 
 effectively protect baby’s health
100% new and high quality

#Package_Included:
1× Hair care brush
1× Digital thermometer
1× Nail clipper
1× Tweezers
1× Round head scissor
1× Comb
1× Measurement straw
1× Nail file
1× Aspirator
1× silicon medicine dispenser
1× silicon finger tooth brush

1000 ብር 

0913870090

@KiDu_W",2024-04-04 10:18:45+00:00,photos\@dubaiinaddis1_28611.jpg
2653,Dubai in Addis,@dubaiinaddis1,28609,"ዘናጭ 2 ፒስ
ከአራስ- 3 አመት ሳይዝ አለዉ
ለልደትም ሆነ ለፕሮግራም
1800  ብር
0913870090

@KiDu_W",2024-04-03 13:19:26+00:00,photos\@dubaiinaddis1_28609.jpg
2655,Dubai in Addis,@dubaiinaddis1,28607,"ዘናጭ 2 ፒስ
ከአራስ- 1 አመት ሳይዝ አለዉ
ለልደትም ሆነ ለፕሮግራም
1800  ብር
0913870090

@KiDu_W",2024-04-03 13:13:40+00:00,photos\@dubaiinaddis1_28607.jpg
2657,Dubai in Addis,@dubaiinaddis1,28605,"ዘናጭ 2 ፒስ
ከአራስ- 3 አመት ሳይዝ አለዉ
ለልደትም ሆነ ለፕሮግራም
1800  ብር
0913870090

@KiDu_W",2024-04-03 13:12:01+00:00,photos\@dubaiinaddis1_28605.jpg
2658,Dubai in Addis,@dubaiinaddis1,28604,"100 % ኮተን 2 ፍሬ  ኮፍያ እና 2 ፍሬ  ጓንት
ከ 0-6 ወር
650 ብር
0913870090

@KiDu_W",2024-04-02 13:55:25+00:00,photos\@dubaiinaddis1_28604.jpg
2659,Dubai in Addis,@dubaiinaddis1,28603,"ዛንዚራ ከተጨማሪ ፍራሽ እና ትራስ ጋር
1000 ብር 
0913870090

@KiDu_W",2024-04-02 13:54:48+00:00,photos\@dubaiinaddis1_28603.jpg
2661,Dubai in Addis,@dubaiinaddis1,28601,"ኳሊቲ የልጆች  ብርድ ልብስ
1700 ብር
0913870090

@KiDu_W",2024-04-02 12:47:15+00:00,photos\@dubaiinaddis1_28601.jpg
2663,Dubai in Addis,@dubaiinaddis1,28599,"ኳሊቲ የልጆች  ብርድ ልብስ
1700 ብር
0913870090

@KiDu_W",2024-04-02 12:44:57+00:00,photos\@dubaiinaddis1_28599.jpg
2665,Dubai in Addis,@dubaiinaddis1,28597,"ኳሊቲ የልጆች  ብርድ ልብስ
1700 ብር
0913870090

@KiDu_W",2024-04-02 12:40:34+00:00,photos\@dubaiinaddis1_28597.jpg
2672,Dubai in Addis,@dubaiinaddis1,28590,"8 ፒስ የአራስ ልብስ
ከ0-9 ወር ሳይዝ አለው
1700 ብር
0913870090

@KiDu_W",2024-04-02 04:25:15+00:00,photos\@dubaiinaddis1_28590.jpg
2673,Dubai in Addis,@dubaiinaddis1,28589,"ለስጦታም ሆነ ለልጅዎ
ለስላሳ እና ምቹ ኮፍያ ያለው ማቀፍያ
1500  ብር
0913870090

@KiDu_W",2024-04-01 14:14:17+00:00,photos\@dubaiinaddis1_28589.jpg
2675,Dubai in Addis,@dubaiinaddis1,28587,"ሄድ ባንድ እና ካልሲ
500 ብር
0913870090

@KiDu_W",2024-04-01 12:50:17+00:00,photos\@dubaiinaddis1_28587.jpg
2676,Dubai in Addis,@dubaiinaddis1,28586,"ሄድ ባንድ
400 ብር
0913870090
@KiDu_W",2024-04-01 11:47:26+00:00,photos\@dubaiinaddis1_28586.jpg
2678,Dubai in Addis,@dubaiinaddis1,28584,"ለስጦታም ሆነ ለልጅዎ
ለስላሳ እና ምቹ ኮፍያ ያለው ማቀፍያ
1500  ብር
0913870090

@KiDu_W",2024-04-01 11:36:05+00:00,photos\@dubaiinaddis1_28584.jpg
2680,Dubai in Addis,@dubaiinaddis1,28582,"ለስጦታም ሆነ ለልጅዎ
ለስላሳ እና ምቹ ኮፍያ ያለው ማቀፍያ
1500  ብር
0913870090

@KiDu_W",2024-04-01 11:34:57+00:00,photos\@dubaiinaddis1_28582.jpg
2682,Dubai in Addis,@dubaiinaddis1,28580,"ለስጦታም ሆነ ለልጅዎ
ለስላሳ እና ምቹ ኮፍያ ያለው ማቀፍያ
1500  ብር
0913870090

@KiDu_W",2024-04-01 11:31:30+00:00,photos\@dubaiinaddis1_28580.jpg
2684,Dubai in Addis,@dubaiinaddis1,28578,"ለስጦታም ሆነ ለልጅዎ
ለስላሳ እና ምቹ ኮፍያ ያለው ማቀፍያ
1500  ብር
0913870090

@KiDu_W",2024-04-01 11:30:43+00:00,photos\@dubaiinaddis1_28578.jpg
2689,Dubai in Addis,@dubaiinaddis1,28573,"ኤሌክትሪክ  የጡት ማለብያ
በአንድ ጊዜ ሁለቱንም ጡት ማለብ የሚችል
2500 ብር
0913870090

@KiDu_W",2024-03-31 18:17:36+00:00,photos\@dubaiinaddis1_28573.jpg
2690,Dubai in Addis,@dubaiinaddis1,28572,"ኮፍያ መነፅር እና ጫማ
800 ብር
0913870090

@KiDu_W",2024-03-30 12:26:03+00:00,photos\@dubaiinaddis1_28572.jpg
2691,Dubai in Addis,@dubaiinaddis1,28571,"ኮፍያ መነፅር እና ጫማ
800 ብር
0913870090

@KiDu_W",2024-03-30 12:25:34+00:00,photos\@dubaiinaddis1_28571.jpg
2692,Dubai in Addis,@dubaiinaddis1,28570,"5 ፍሬ ሄድ ባንድ( 1 እሽግ)
750  ብር
0913870090

@KiDu_W",2024-03-30 12:18:58+00:00,photos\@dubaiinaddis1_28570.jpg
2693,Dubai in Addis,@dubaiinaddis1,28569,"ሄድ ባንድ እና ጀምሱት

ለ ፎቶ ማስነሻ ለማዘነጫ እንዲሁም ለአራስ ስጦታ  የሚሆን
1800 ብር

0913870090

 @KiDu_W",2024-03-30 11:58:10+00:00,photos\@dubaiinaddis1_28569.jpg
2694,Dubai in Addis,@dubaiinaddis1,28568,"ሄድ ባንድ እና ጀምሱት

ለ ፎቶ ማስነሻ ለማዘነጫ እንዲሁም ለአራስ ስጦታ  የሚሆን
1800 ብር

0913870090

 @KiDu_W",2024-03-30 11:57:28+00:00,photos\@dubaiinaddis1_28568.jpg
2695,Dubai in Addis,@dubaiinaddis1,28567,"ሄድ ባንድ እና ጀምሱት

ለ ፎቶ ማስነሻ ለማዘነጫ እንዲሁም ለአራስ ስጦታ  የሚሆን
1800 ብር

0913870090

 @KiDu_W",2024-03-30 11:55:20+00:00,photos\@dubaiinaddis1_28567.jpg
2697,Dubai in Addis,@dubaiinaddis1,28565,"ለ ፎቶ ማስነሻ ለማዘነጫ እንዲሁም ለአራስ ስጦታ  የሚሆን
1800 ብር

0913870090

 @KiDu_W",2024-03-30 11:02:17+00:00,photos\@dubaiinaddis1_28565.jpg
2698,Dubai in Addis,@dubaiinaddis1,28564,"ለ ፎቶ ማስነሻ ለማዘነጫ እንዲሁም ለአራስ ስጦታ  የሚሆን
1800 ብር

0913870090

 @KiDu_W",2024-03-30 11:00:57+00:00,photos\@dubaiinaddis1_28564.jpg
2700,Dubai in Addis,@dubaiinaddis1,28562,"ለ ፎቶ ማስነሻ ለማዘነጫ እንዲሁም ለአራስ ስጦታ  የሚሆን
1800 ብር

0913870090

 @KiDu_W",2024-03-30 11:00:07+00:00,photos\@dubaiinaddis1_28562.jpg
2702,Dubai in Addis,@dubaiinaddis1,28556,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3200 ብር
0913870090

@KiDu_W",2024-03-29 12:21:10+00:00,photos\@dubaiinaddis1_28556.jpg
2704,Dubai in Addis,@dubaiinaddis1,28554,"2ፍሬ ቢብስ( የለሀጭ)
300 ብር 
0913870090

@KiDu_W",2024-03-29 11:44:08+00:00,photos\@dubaiinaddis1_28554.jpg
2706,Dubai in Addis,@dubaiinaddis1,28552,"2ፍሬ ቢብስ( የለሀጭ)
300 ብር 
0913870090

@KiDu_W",2024-03-29 11:44:04+00:00,photos\@dubaiinaddis1_28552.jpg
2708,Dubai in Addis,@dubaiinaddis1,28550,"2ፍሬ ቢብስ( የለሀጭ)
300 ብር 
0913870090

@KiDu_W",2024-03-29 11:43:54+00:00,photos\@dubaiinaddis1_28550.jpg
2710,Dubai in Addis,@dubaiinaddis1,28548,"2ፍሬ ቢብስ( የለሀጭ)
300 ብር 
0913870090

@KiDu_W",2024-03-29 11:43:41+00:00,photos\@dubaiinaddis1_28548.jpg
2711,Dubai in Addis,@dubaiinaddis1,28547,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-03-28 15:00:45+00:00,photos\@dubaiinaddis1_28547.jpg
2712,Dubai in Addis,@dubaiinaddis1,28546,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-03-28 15:00:33+00:00,photos\@dubaiinaddis1_28546.jpg
2713,Dubai in Addis,@dubaiinaddis1,28545,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-03-28 15:00:25+00:00,photos\@dubaiinaddis1_28545.jpg
2714,Dubai in Addis,@dubaiinaddis1,28544,"ደንገል(የጡት ማጥቢያ ትራስ)
1000 ብር
0913870090

@KiDu_W",2024-03-28 15:00:03+00:00,photos\@dubaiinaddis1_28544.jpg
2715,Dubai in Addis,@dubaiinaddis1,28543,"Swaddle የአራስ ልጆች መጠቅለያ
600 ብር
0913870090

@KiDu_W",2024-03-28 13:25:02+00:00,photos\@dubaiinaddis1_28543.jpg
2720,Dubai in Addis,@dubaiinaddis1,28538,"Swaddle ባለ ዚፕ  የአራስ ልጆች መጠቅለያ
600 ብር
0913870090

@KiDu_W",2024-03-28 13:16:07+00:00,photos\@dubaiinaddis1_28538.jpg
2721,Dubai in Addis,@dubaiinaddis1,28537,"ፍላኔል( የአራስ ልጆች መቀበያ)
4 ፍሬ ( 1 እሽግ)
1000 ብር 
0913870090

@KiDu_W",2024-03-28 13:12:48+00:00,photos\@dubaiinaddis1_28537.jpg
2723,Dubai in Addis,@dubaiinaddis1,28535,"መጠቅለያ እና ኮፍያ
650 ብር
0913870090

@KiDu_W",2024-03-28 13:09:11+00:00,photos\@dubaiinaddis1_28535.jpg
2728,Dubai in Addis,@dubaiinaddis1,28530,"5 ፍሬ ቢብስ( የለሀጭ)
600 ብር 
0913870090

@KiDu_W",2024-03-28 05:42:48+00:00,photos\@dubaiinaddis1_28530.jpg
2729,Dubai in Addis,@dubaiinaddis1,28529,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ወንበር ላይ የሚታሰር
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3200 ብር
0913870090

@KiDu_W",2024-03-27 16:54:54+00:00,photos\@dubaiinaddis1_28529.jpg
2731,Dubai in Addis,@dubaiinaddis1,28527,"2  በ 1 የሆነ ዘመናዊ የልጆች  ሶፋ
እንደ መቀመጫም መተኛም የሚያገለግል 
4000  ብር
0913870090

@KiDu_W",2024-03-27 16:53:41+00:00,photos\@dubaiinaddis1_28527.jpg
2734,Dubai in Addis,@dubaiinaddis1,28524,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3200 ብር
0913870090

@KiDu_W",2024-03-27 16:52:26+00:00,photos\@dubaiinaddis1_28524.jpg
2735,Dubai in Addis,@dubaiinaddis1,28523,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3200 ብር
0913870090

@KiDu_W",2024-03-27 16:50:47+00:00,photos\@dubaiinaddis1_28523.jpg
2736,Dubai in Addis,@dubaiinaddis1,28522,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3200 ብር
0913870090

@KiDu_W",2024-03-27 16:50:33+00:00,photos\@dubaiinaddis1_28522.jpg
2737,Dubai in Addis,@dubaiinaddis1,28521,"ዘመናዊ  የልጆች ሶፋ
ልጆች መቀመጥ ከሚጀመሩበት ጊዜ ጀምሮ ወገባቸውን የሚደግፍ እና እንዲጠነክሩ የሚያግዝ
ለልጅዎም ሆነ ለአራስ ወዳጅዎ  የሚጠቅም እቃ

3200 ብር
0913870090

@KiDu_W",2024-03-27 16:50:15+00:00,photos\@dubaiinaddis1_28521.jpg
2742,Dubai in Addis,@dubaiinaddis1,28516,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ወር
ከ9 ወር- 1 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-03-27 12:09:03+00:00,photos\@dubaiinaddis1_28516.jpg
2746,Dubai in Addis,@dubaiinaddis1,28512,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ወር
ከ9 ወር- 1 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-03-27 12:08:52+00:00,photos\@dubaiinaddis1_28512.jpg
2752,Dubai in Addis,@dubaiinaddis1,28506,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ወር
ከ9 ወር- 1 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-03-27 12:08:34+00:00,photos\@dubaiinaddis1_28506.jpg
2757,Dubai in Addis,@dubaiinaddis1,28501,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ወር
ከ9 ወር- 1 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-03-27 12:08:23+00:00,photos\@dubaiinaddis1_28501.jpg
2762,Dubai in Addis,@dubaiinaddis1,28496,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ወር
ከ9 ወር- 1 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-03-27 12:07:12+00:00,photos\@dubaiinaddis1_28496.jpg
2767,Dubai in Addis,@dubaiinaddis1,28491,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ወር
ከ9 ወር- 1 አመት  ሳይዝ አለው 
2000 ብር
0913870090

@KiDu_W",2024-03-27 12:06:18+00:00,photos\@dubaiinaddis1_28491.jpg
2771,Dubai in Addis,@dubaiinaddis1,28487,"100% ኮተን 
3ፍሬኮፍያ እና 3 ፍሬ ጓንት
1000 ብር
0913870090

@KiDu_W",2024-03-26 10:47:45+00:00,photos\@dubaiinaddis1_28487.jpg
2775,Dubai in Addis,@dubaiinaddis1,28483,"100% ኮተን 
3ፍሬኮፍያ እና 3 ፍሬ ጓንት
1000 ብር
0913870090

@KiDu_W",2024-03-26 10:46:09+00:00,photos\@dubaiinaddis1_28483.jpg
2779,Dubai in Addis,@dubaiinaddis1,28479,"100% ኮተን 
3ፍሬኮፍያ እና 3 ፍሬ ጓንት
1000 ብር
0913870090

@KiDu_W",2024-03-26 10:44:05+00:00,photos\@dubaiinaddis1_28479.jpg
2780,Dubai in Addis,@dubaiinaddis1,28478,"5 ፍሬ 100% ኮተን ኮፍያ
1000 ብር
0913870090

@KiDu_W",2024-03-26 10:38:29+00:00,photos\@dubaiinaddis1_28478.jpg
2781,Dubai in Addis,@dubaiinaddis1,28477,"5 ፍሬ 100% ኮተን ኮፍያ
1000 ብር
0913870090

@KiDu_W",2024-03-26 10:38:03+00:00,photos\@dubaiinaddis1_28477.jpg
2782,Dubai in Addis,@dubaiinaddis1,28476,"5 ፍሬ 100% ኮተን ኮፍያ
1000 ብር
0913870090

@KiDu_W",2024-03-26 10:37:44+00:00,photos\@dubaiinaddis1_28476.jpg
2783,Dubai in Addis,@dubaiinaddis1,28475,"5 ፍሬ 100% ኮተን ኮፍያ
1000 ብር
0913870090

@KiDu_W",2024-03-26 10:37:19+00:00,photos\@dubaiinaddis1_28475.jpg
2784,Dubai in Addis,@dubaiinaddis1,28474,"5 ፍሬ 100% ኮተን ኮፍያ
1000 ብር
0913870090

@KiDu_W",2024-03-26 10:36:50+00:00,photos\@dubaiinaddis1_28474.jpg
2788,Dubai in Addis,@dubaiinaddis1,28470,እነዚህን ሶፋዎች የምትፈልጉ መልዕክት አስቀምጡልኝ።,2024-03-26 07:41:09+00:00,photos\@dubaiinaddis1_28470.jpg
2789,Dubai in Addis,@dubaiinaddis1,28469,"ይህንን  ከለር  ለጠየቃችሁን ገብቷል። መርዘም እና ማጠር የሚችል  ዘመናዊ 
High chair ( መመገብያ ወንበር )
12,000 ብር 
0913870090

@KiDu_W",2024-03-25 17:09:39+00:00,photos\@dubaiinaddis1_28469.jpg
2790,Dubai in Addis,@dubaiinaddis1,28468,"ዘመናዊ የልጆች ፖፖ
እስቲከር እና ማጠብያ ብሩሽ ያለው 
2000 ብር
0913870090

@KiDu_W",2024-03-25 15:07:08+00:00,photos\@dubaiinaddis1_28468.jpg
2795,Dubai in Addis,@dubaiinaddis1,28463,"ከላይ ፈር ውስጡ ኮተን ሮምፐር
1600 ብር 
0913870090

@KiDu_W",2024-03-24 18:24:42+00:00,photos\@dubaiinaddis1_28463.jpg
2796,Dubai in Addis,@dubaiinaddis1,28462,"ኳሊቲ የልጆች  ብርድ ልብስ
1700 ብር
0913870090

@KiDu_W",2024-03-23 14:40:20+00:00,photos\@dubaiinaddis1_28462.jpg
2798,Dubai in Addis,@dubaiinaddis1,28460,"ኳሊቲ የልጆች  ብርድ ልብስ
1700 ብር
0913870090

@KiDu_W",2024-03-23 14:38:01+00:00,photos\@dubaiinaddis1_28460.jpg
2802,Dubai in Addis,@dubaiinaddis1,28456,"የፀሀይ ማሞቂያ እና የገላ ማጠቢያ
1700  ብር
0913870090

@KiDu_W",2024-03-23 14:30:25+00:00,photos\@dubaiinaddis1_28456.jpg
2804,Dubai in Addis,@dubaiinaddis1,28454,"ሄድ ባንድ እና ካልሲ
500 ብር
0913870090

@KiDu_W",2024-03-23 07:46:25+00:00,photos\@dubaiinaddis1_28454.jpg
2809,Dubai in Addis,@dubaiinaddis1,28449,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
3-6 ወር ሳይዝ
2000 ብር
0913870090


@KiDu_W",2024-03-23 04:07:57+00:00,photos\@dubaiinaddis1_28449.jpg
2814,Dubai in Addis,@dubaiinaddis1,28444,"5 ፍሬ እጅጌ ጉርድ  የዳይፐር ቲሸርት
ከአመት ከ 6 ወር -2 አመት 
2000 ብር
0913870090

@KiDu_W",2024-03-22 12:13:44+00:00,photos\@dubaiinaddis1_28444.jpg
2819,Dubai in Addis,@dubaiinaddis1,28439,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ9 ወር- 1 አመት
2000 ብር
0913870090

@KiDu_W",2024-03-22 11:20:09+00:00,photos\@dubaiinaddis1_28439.jpg
2824,Dubai in Addis,@dubaiinaddis1,28434,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ9 ወር- 1 አመት
2000 ብር
0913870090

@KiDu_W",2024-03-22 11:17:18+00:00,photos\@dubaiinaddis1_28434.jpg
2829,Dubai in Addis,@dubaiinaddis1,28429,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
6-9 ሳይዝ
2000 ብር
0913870090


@KiDu_W",2024-03-22 11:15:07+00:00,photos\@dubaiinaddis1_28429.jpg
2834,Dubai in Addis,@dubaiinaddis1,28424,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት
ከ1 አመት- አመት ከ 6 ወር 
2000 ብር
0913870090

@KiDu_W",2024-03-22 11:12:40+00:00,photos\@dubaiinaddis1_28424.jpg
2839,Dubai in Addis,@dubaiinaddis1,28419,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
0-3  ሳይዝ
2000 ብር
0913870090


@KiDu_W",2024-03-22 11:02:33+00:00,photos\@dubaiinaddis1_28419.jpg
2844,Dubai in Addis,@dubaiinaddis1,28414,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
0-3  ሳይዝ
2000 ብር
0913870090


@KiDu_W",2024-03-22 11:01:22+00:00,photos\@dubaiinaddis1_28414.jpg
2849,Dubai in Addis,@dubaiinaddis1,28409,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
0-3  ሳይዝ
2000 ብር
0913870090


@KiDu_W",2024-03-22 11:00:14+00:00,photos\@dubaiinaddis1_28409.jpg
2854,Dubai in Addis,@dubaiinaddis1,28404,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
0-3  ሳይዝ
2000 ብር
0913870090


@KiDu_W",2024-03-22 10:58:52+00:00,photos\@dubaiinaddis1_28404.jpg
2859,Dubai in Addis,@dubaiinaddis1,28399,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
0-3  ሳይዝ
2000 ብር
0913870090


@KiDu_W",2024-03-22 10:58:07+00:00,photos\@dubaiinaddis1_28399.jpg
2860,Dubai in Addis,@dubaiinaddis1,28398,"ተጣጣፊ የገላ ማጠብያ እና ማጠብያ ላይ የሚገጠም ምቹ እስፖንጅ
በ 3700 ብር 

0913870090

@KiDu_W",2024-03-21 13:07:23+00:00,photos\@dubaiinaddis1_28398.jpg
2862,Dubai in Addis,@dubaiinaddis1,28396,"3 ፒስ 100%  ኮተን የአራስ ልብስ
ኮፍያ 
የዳይፐር ቲሸርት
እግረ ሙሉ ሱሪ
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ሳይዝ አለው 
1250  ብር


0913870090


@KiDu_W",2024-03-20 16:26:08+00:00,photos\@dubaiinaddis1_28396.jpg
2864,Dubai in Addis,@dubaiinaddis1,28394,"3 ፒስ 100%  ኮተን የአራስ ልብስ
ኮፍያ 
የዳይፐር ቲሸርት
እግረ ሙሉ ሱሪ
ከ0-3 ወር
ከ3-6 ወር
ከ6-9 ሳይዝ አለው 
1250  ብር


0913870090


@KiDu_W",2024-03-20 16:25:43+00:00,photos\@dubaiinaddis1_28394.jpg
2865,Dubai in Addis,@dubaiinaddis1,28393,"ሄድ ባንድ ካልሲ እና ቢብስ( የለሀጭ)
500 ብር
0913870090

@KiDu_W",2024-03-20 10:28:18+00:00,photos\@dubaiinaddis1_28393.jpg
2870,Dubai in Addis,@dubaiinaddis1,28388,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
3-6 ሳይዝ
2000 ብር
0913870090


@KiDu_W",2024-03-20 10:12:32+00:00,photos\@dubaiinaddis1_28388.jpg
2875,Dubai in Addis,@dubaiinaddis1,28383,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
0-3  ሳይዝ
2000 ብር
0913870090


@KiDu_W",2024-03-20 10:11:33+00:00,photos\@dubaiinaddis1_28383.jpg
2880,Dubai in Addis,@dubaiinaddis1,28378,"5 ፍሬ እጅጌ ጉርድ የዳይፐር ቲሸርት
0-3  ሳይዝ
2000 ብር
0913870090


@KiDu_W",2024-03-20 10:10:10+00:00,photos\@dubaiinaddis1_28378.jpg
2882,Dubai in Addis,@dubaiinaddis1,28376,"መጠቅለያ እና ኮፍያ
650 ብር
0913870090

@KiDu_W",2024-03-19 16:24:29+00:00,photos\@dubaiinaddis1_28376.jpg
2883,Dubai in Addis,@dubaiinaddis1,28375,"ኳሊቲ የልጆች  ብርድ ልብስ
1700 ብር
0913870090

@KiDu_W",2024-03-19 15:29:49+00:00,photos\@dubaiinaddis1_28375.jpg
2889,Dubai in Addis,@dubaiinaddis1,28369,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት 
ከ0-3  ወር
2000 ብር
0913870090

@KiDu_W",2024-03-19 15:24:59+00:00,photos\@dubaiinaddis1_28369.jpg
2894,Dubai in Addis,@dubaiinaddis1,28364,"5 ፍሬ እጅጌ ሙሉ የዳይፐር ቲሸርት 
ከ3-6 ወር
2000 ብር
0913870090

@KiDu_W",2024-03-19 15:22:59+00:00,photos\@dubaiinaddis1_28364.jpg
